time_s,channel0_voltage,capacitor_voltage,shunt_voltage,capacitor_current,psu_mode,cycles
4.120000,0.778212,2.490280,-0.393510,-0.001866503,discharge,0
4.130000,0.771774,2.469678,-0.390935,-0.001854154,discharge,0
4.140000,0.765336,2.449076,-0.388360,-0.001841804,discharge,0
4.150000,0.758898,2.428475,-0.384497,-0.001823602,discharge,0
4.160000,0.752460,2.407873,-0.381922,-0.001811253,discharge,0
4.170000,0.746022,2.387271,-0.378059,-0.001793051,discharge,0
4.180000,0.739584,2.366669,-0.375483,-0.001780702,discharge,0
4.190000,0.731859,2.341947,-0.371621,-0.001762371,discharge,0
4.200000,0.726708,2.325466,-0.369045,-0.001750150,discharge,0
4.210000,0.720270,2.304864,-0.365183,-0.001731948,discharge,0
4.220000,0.713832,2.284263,-0.362607,-0.001719599,discharge,0
4.230000,0.707394,2.263661,-0.360032,-0.001707249,discharge,0
4.240000,0.702244,2.247179,-0.356169,-0.001689176,discharge,0
4.250000,0.695806,2.226578,-0.353594,-0.001676827,discharge,0
4.260000,0.690655,2.210096,-0.351019,-0.001664606,discharge,0
4.270000,0.684217,2.189495,-0.347156,-0.001646404,discharge,0
4.280000,0.677779,2.168893,-0.345869,-0.001639908,discharge,0
4.290000,0.670053,2.144171,-0.342006,-0.001621577,discharge,0
4.300000,0.667478,2.135930,-0.339430,-0.001609614,discharge,0
4.310000,0.662328,2.119449,-0.336855,-0.001597393,discharge,0
4.320000,0.654602,2.094727,-0.334280,-0.001584915,discharge,0
4.330000,0.650739,2.082366,-0.331705,-0.001572823,discharge,0
4.340000,0.645589,2.065884,-0.327842,-0.001554750,discharge,0
4.350000,0.639151,2.045283,-0.325267,-0.001542401,discharge,0
4.360000,0.632713,2.024681,-0.322692,-0.001530051,discharge,0
4.370000,0.627562,2.008200,-0.320116,-0.001517831,discharge,0
4.380000,0.622412,1.991718,-0.317541,-0.001505610,discharge,0
4.390000,0.618549,1.979357,-0.314966,-0.001493518,discharge,0
4.400000,0.612111,1.958755,-0.312391,-0.001481169,discharge,0
4.410000,0.608248,1.946394,-0.309816,-0.001469077,discharge,0
4.420000,0.601810,1.925793,-0.308528,-0.001462581,discharge,0
4.430000,0.597947,1.913432,-0.304665,-0.001444636,discharge,0
4.440000,0.591509,1.892830,-0.302090,-0.001432287,discharge,0
4.450000,0.587647,1.880469,-0.299515,-0.001420195,discharge,0
4.460000,0.582496,1.863988,-0.298227,-0.001413827,discharge,0
4.470000,0.577346,1.847506,-0.294364,-0.001395754,discharge,0
4.480000,0.573483,1.835145,-0.291789,-0.001383662,discharge,0
4.490000,0.568332,1.818664,-0.290501,-0.001377294,discharge,0
4.500000,0.563182,1.802182,-0.287926,-0.001365074,discharge,0
4.510000,0.559319,1.789821,-0.285351,-0.001352982,discharge,0
4.520000,0.554169,1.773340,-0.282776,-0.001340761,discharge,0
4.530000,0.550306,1.760979,-0.281488,-0.001334522,discharge,0
4.540000,0.545156,1.744498,-0.278913,-0.001322302,discharge,0
4.550000,0.541293,1.732137,-0.276338,-0.001310210,discharge,0
4.560000,0.536142,1.715655,-0.273763,-0.001297989,discharge,0
4.570000,0.533567,1.707415,-0.271187,-0.001286026,discharge,0
4.580000,0.528417,1.690933,-0.269900,-0.001279659,discharge,0
4.590000,0.523266,1.674452,-0.267324,-0.001267438,discharge,0
4.600000,0.519403,1.662091,-0.266037,-0.001261199,discharge,0
4.610000,0.514253,1.645609,-0.263462,-0.001248978,discharge,0
4.620000,0.510390,1.633248,-0.260886,-0.001236887,discharge,0
4.630000,0.505240,1.616767,-0.259599,-0.001230519,discharge,0
4.640000,0.502664,1.608526,-0.257024,-0.001218556,discharge,0
4.650000,0.497514,1.592045,-0.255736,-0.001212188,discharge,0
4.660000,0.492364,1.575564,-0.253161,-0.001199967,discharge,0
4.670000,0.489788,1.567323,-0.251873,-0.001193857,discharge,0
4.680000,0.485926,1.554962,-0.249298,-0.001181765,discharge,0
4.690000,0.482063,1.542601,-0.246723,-0.001169673,discharge,0
4.700000,0.478200,1.530240,-0.245435,-0.001163434,discharge,0
4.710000,0.473050,1.513759,-0.242860,-0.001151214,discharge,0
4.720000,0.470474,1.505518,-0.241572,-0.001145104,discharge,0
4.730000,0.466612,1.493157,-0.238997,-0.001133012,discharge,0
4.740000,0.462749,1.480796,-0.236422,-0.001120920,discharge,0
4.750000,0.458886,1.468435,-0.235134,-0.001114681,discharge,0
4.760000,0.455023,1.456074,-0.233847,-0.001108442,discharge,0
4.770000,0.452448,1.447833,-0.232559,-0.001102332,discharge,0
4.780000,0.447297,1.431352,-0.229984,-0.001090111,discharge,0
4.790000,0.444722,1.423111,-0.228696,-0.001084001,discharge,0
4.800000,0.440859,1.410750,-0.226121,-0.001071909,discharge,0
4.810000,0.436997,1.398389,-0.224833,-0.001065670,discharge,0
4.820000,0.434421,1.390148,-0.223546,-0.001059560,discharge,0
4.830000,0.430559,1.377787,-0.220971,-0.001047468,discharge,0
4.840000,0.426696,1.365426,-0.219683,-0.001041229,discharge,0
4.850000,0.424120,1.357186,-0.218395,-0.001035119,discharge,0
4.860000,0.420258,1.344824,-0.215820,-0.001023027,discharge,0
4.870000,0.417682,1.336584,-0.214533,-0.001016916,discharge,0
4.880000,0.413820,1.324223,-0.213245,-0.001010677,discharge,0
4.890000,0.409957,1.311862,-0.210670,-0.000998586,discharge,0
4.900000,0.407382,1.303621,-0.210670,-0.000998328,discharge,0
4.910000,0.404806,1.295380,-0.208095,-0.000986365,discharge,0
4.920000,0.399656,1.278899,-0.206807,-0.000979997,discharge,0
4.930000,0.398368,1.274779,-0.204232,-0.000968163,discharge,0
4.940000,0.394506,1.262418,-0.202944,-0.000961924,discharge,0
4.950000,0.390643,1.250057,-0.201657,-0.000955685,discharge,0
4.960000,0.389355,1.245936,-0.200369,-0.000949703,discharge,0
4.970000,0.384205,1.229455,-0.199081,-0.000943336,discharge,0
4.980000,0.382917,1.225335,-0.197794,-0.000937354,discharge,0
4.990000,0.379054,1.212974,-0.195219,-0.000925262,discharge,0
5.000000,0.376479,1.204733,-0.193931,-0.000919152,discharge,0
5.010000,0.372616,1.192372,-0.192643,-0.000912913,discharge,0
5.020000,0.371329,1.188251,-0.191356,-0.000906931,discharge,0
5.030000,0.367466,1.175890,-0.190068,-0.000900692,discharge,0
5.040000,0.364891,1.167650,-0.188780,-0.000894582,discharge,0
5.050000,0.361028,1.155289,-0.186205,-0.000882490,discharge,0
5.060000,0.359740,1.151168,-0.186205,-0.000882362,discharge,0
5.070000,0.355877,1.138807,-0.183630,-0.000870270,discharge,0
5.080000,0.353302,1.130567,-0.182342,-0.000864159,discharge,0
5.090000,0.352014,1.126446,-0.181055,-0.000858178,discharge,0
5.100000,0.348152,1.114085,-0.179767,-0.000851939,discharge,0
5.110000,0.345576,1.105845,-0.178480,-0.000845829,discharge,0
5.120000,0.343001,1.097604,-0.177192,-0.000839718,discharge,0
5.130000,0.340426,1.089363,-0.175904,-0.000833608,discharge,0
5.140000,0.336563,1.077002,-0.174617,-0.000827369,discharge,0
5.150000,0.335276,1.072882,-0.173329,-0.000821387,discharge,0
5.160000,0.331413,1.060521,-0.172042,-0.000815148,discharge,0
5.170000,0.328838,1.052280,-0.170754,-0.000809038,discharge,0
5.180000,0.326262,1.044039,-0.169466,-0.000802928,discharge,0
5.190000,0.324975,1.039919,-0.168179,-0.000796946,discharge,0
5.200000,0.321112,1.027558,-0.166891,-0.000790707,discharge,0
5.210000,0.319824,1.023438,-0.165604,-0.000784726,discharge,0
5.220000,0.317249,1.015197,-0.164316,-0.000778616,discharge,0
5.230000,0.314674,1.006956,-0.163028,-0.000772505,discharge,0
5.240000,0.312099,0.998716,-0.161741,-0.000766395,discharge,0
5.250000,0.310811,0.994595,-0.160453,-0.000760413,discharge,0
5.260000,0.308236,0.986355,-0.160453,-0.000760156,discharge,0
5.270000,0.305661,0.978114,-0.157878,-0.000748193,discharge,0
5.280000,0.303085,0.969873,-0.156590,-0.000742083,discharge,0
5.290000,0.301798,0.965753,-0.156590,-0.000741954,discharge,0
5.300000,0.299223,0.957512,-0.155303,-0.000735844,discharge,0
5.310000,0.296647,0.949272,-0.154015,-0.000729733,discharge,0
5.320000,0.294072,0.941031,-0.152727,-0.000723623,discharge,0
5.330000,0.291497,0.932790,-0.151440,-0.000717513,discharge,0
5.340000,0.290209,0.928670,-0.150152,-0.000711531,discharge,0
5.350000,0.286347,0.916309,-0.148865,-0.000705292,discharge,0
5.360000,0.285059,0.912189,-0.148865,-0.000705163,discharge,0
5.370000,0.283771,0.908068,-0.147577,-0.000699182,discharge,0
5.380000,0.281196,0.899827,-0.146289,-0.000693072,discharge,0
5.390000,0.279908,0.895707,-0.145002,-0.000687090,discharge,0
5.400000,0.277333,0.887466,-0.143714,-0.000680980,discharge,0
5.410000,0.274758,0.879226,-0.142427,-0.000674870,discharge,0
5.420000,0.272183,0.870985,-0.142427,-0.000674612,discharge,0
5.430000,0.270895,0.866865,-0.141139,-0.000668630,discharge,0
5.440000,0.268320,0.858624,-0.139851,-0.000662520,discharge,0
5.450000,0.265745,0.850383,-0.138564,-0.000656410,discharge,0
5.460000,0.264457,0.846263,-0.138564,-0.000656281,discharge,0
5.470000,0.263170,0.842143,-0.137276,-0.000650300,discharge,0
5.480000,0.261882,0.838022,-0.135989,-0.000644318,discharge,0
5.490000,0.258019,0.825661,-0.134701,-0.000638079,discharge,0
5.500000,0.258019,0.825661,-0.134701,-0.000638079,discharge,0
5.510000,0.255444,0.817421,-0.133413,-0.000631969,discharge,0
5.520000,0.252869,0.809180,-0.132126,-0.000625859,discharge,0
5.530000,0.251581,0.805060,-0.130838,-0.000619877,discharge,0
5.540000,0.250294,0.800939,-0.129551,-0.000613895,discharge,0
5.550000,0.247718,0.792699,-0.129551,-0.000613638,discharge,0
5.560000,0.246431,0.788578,-0.128263,-0.000607656,discharge,0
5.570000,0.243855,0.780338,-0.128263,-0.000607399,discharge,0
5.580000,0.242568,0.776217,-0.126975,-0.000601417,discharge,0
5.590000,0.241280,0.772097,-0.125688,-0.000595436,discharge,0
5.600000,0.238705,0.763856,-0.125688,-0.000595178,discharge,0
5.610000,0.236130,0.755616,-0.124400,-0.000589068,discharge,0
5.620000,0.234842,0.751495,-0.123113,-0.000583087,discharge,0
5.630000,0.233555,0.747375,-0.121825,-0.000577105,discharge,0
5.640000,0.232267,0.743254,-0.121825,-0.000576976,discharge,0
5.650000,0.229692,0.735014,-0.120537,-0.000570866,discharge,0
5.660000,0.229692,0.735014,-0.120537,-0.000570866,discharge,0
5.670000,0.227117,0.726773,-0.119250,-0.000564756,discharge,0
5.680000,0.225829,0.722653,-0.117962,-0.000558774,discharge,0
5.690000,0.224541,0.718532,-0.117962,-0.000558645,discharge,0
5.700000,0.221966,0.710292,-0.116674,-0.000552535,discharge,0
5.710000,0.220679,0.706171,-0.115387,-0.000546554,discharge,0
5.720000,0.218103,0.697931,-0.114099,-0.000540443,discharge,0
5.730000,0.216816,0.693810,-0.114099,-0.000540315,discharge,0
5.740000,0.216816,0.693810,-0.112812,-0.000534462,discharge,0
5.750000,0.214241,0.685570,-0.112812,-0.000534204,discharge,0
5.760000,0.212953,0.681449,-0.111524,-0.000528223,discharge,0
5.770000,0.210378,0.673209,-0.111524,-0.000527965,discharge,0
5.780000,0.210378,0.673209,-0.110236,-0.000522112,discharge,0
5.790000,0.206515,0.660848,-0.110236,-0.000521726,discharge,0
5.800000,0.206515,0.660848,-0.108949,-0.000515873,discharge,0
5.810000,0.205227,0.656727,-0.108949,-0.000515745,discharge,0
5.820000,0.202652,0.648487,-0.107661,-0.000509634,discharge,0
5.830000,0.202652,0.648487,-0.106374,-0.000503782,discharge,0
5.840000,0.200077,0.640246,-0.106374,-0.000503524,discharge,0
5.850000,0.200077,0.640246,-0.105086,-0.000497671,discharge,0
5.860000,0.197502,0.632005,-0.105086,-0.000497414,discharge,0
5.870000,0.196214,0.627885,-0.103798,-0.000491432,discharge,0
5.880000,0.196214,0.627885,-0.103798,-0.000491432,discharge,0
5.890000,0.193639,0.619644,-0.102511,-0.000485322,discharge,0
5.900000,0.192351,0.615524,-0.101223,-0.000479341,discharge,0
5.910000,0.189776,0.607283,-0.101223,-0.000479083,discharge,0
5.920000,0.189776,0.607283,-0.099936,-0.000473230,discharge,0
5.930000,0.188488,0.603163,-0.099936,-0.000473101,discharge,0
5.940000,0.187201,0.599042,-0.098648,-0.000467120,discharge,0
5.950000,0.185913,0.594922,-0.098648,-0.000466991,discharge,0
5.960000,0.185913,0.594922,-0.097360,-0.000461138,discharge,0
5.970000,0.183338,0.586681,-0.097360,-0.000460881,discharge,0
5.980000,0.183338,0.586681,-0.096073,-0.000455028,discharge,0
5.990000,0.180763,0.578441,-0.096073,-0.000454771,discharge,0
6.000000,0.179475,0.574320,-0.096073,-0.000454642,discharge,0
6.010000,0.178188,0.570200,-0.094785,-0.000448660,discharge,0
6.020000,0.176900,0.566080,-0.094785,-0.000448532,discharge,0
6.030000,0.175612,0.561959,-0.093498,-0.000442550,discharge,0
6.040000,0.174325,0.557839,-0.092210,-0.000436569,discharge,0
6.050000,0.173037,0.553719,-0.092210,-0.000436440,discharge,0
6.060000,0.173037,0.553719,-0.090922,-0.000430587,discharge,0
6.070000,0.170462,0.545478,-0.089635,-0.000424477,discharge,0
6.080000,0.170462,0.545478,-0.089635,-0.000424477,discharge,0
6.090000,0.167887,0.537237,-0.089635,-0.000424219,discharge,0
6.100000,0.166599,0.533117,-0.089635,-0.000424090,discharge,0
6.110000,0.166599,0.533117,-0.088347,-0.000418238,discharge,0
6.120000,0.165311,0.528997,-0.088347,-0.000418109,discharge,0
6.130000,0.164024,0.524876,-0.087060,-0.000412127,discharge,0
6.140000,0.162736,0.520756,-0.085772,-0.000406146,discharge,0
6.150000,0.161449,0.516636,-0.085772,-0.000406017,discharge,0
6.160000,0.160161,0.512515,-0.085772,-0.000405888,discharge,0
6.170000,0.158873,0.508395,-0.084484,-0.000399907,discharge,0
6.180000,0.158873,0.508395,-0.084484,-0.000399907,discharge,0
6.190000,0.157586,0.504275,-0.084484,-0.000399778,discharge,0
6.200000,0.156298,0.500154,-0.083197,-0.000393797,discharge,0
6.210000,0.155011,0.496034,-0.083197,-0.000393668,discharge,0
6.220000,0.153723,0.491914,-0.081909,-0.000387686,discharge,0
6.230000,0.153723,0.491914,-0.081909,-0.000387686,discharge,0
6.240000,0.153723,0.491914,-0.081909,-0.000387686,discharge,0
6.250000,0.151148,0.483673,-0.080621,-0.000381576,discharge,0
6.260000,0.151148,0.483673,-0.079334,-0.000375723,discharge,0
6.270000,0.149860,0.479553,-0.080621,-0.000381447,discharge,0
6.280000,0.148573,0.475432,-0.079334,-0.000375466,discharge,0
6.290000,0.147285,0.471312,-0.078046,-0.000369484,discharge,0
6.300000,0.145997,0.467192,-0.078046,-0.000369355,discharge,0
6.310000,0.144710,0.463071,-0.078046,-0.000369227,discharge,0
6.320000,0.145997,0.467192,-0.076759,-0.000363503,discharge,0
6.330000,0.143422,0.458951,-0.076759,-0.000363245,discharge,0
6.340000,0.143422,0.458951,-0.075471,-0.000357392,discharge,0
6.350000,0.142135,0.454831,-0.075471,-0.000357264,discharge,0
6.360000,0.140847,0.450710,-0.075471,-0.000357135,discharge,0
6.370000,0.139559,0.446590,-0.075471,-0.000357006,discharge,0
6.380000,0.139559,0.446590,-0.074183,-0.000351153,discharge,0
6.390000,0.138272,0.442469,-0.074183,-0.000351025,discharge,0
6.400000,0.136984,0.438349,-0.072896,-0.000345043,discharge,0
6.410000,0.135696,0.434229,-0.072896,-0.000344914,discharge,0
6.420000,0.135696,0.434229,-0.072896,-0.000344914,discharge,0
6.430000,0.135696,0.434229,-0.071608,-0.000339062,discharge,0
6.440000,0.134409,0.430108,-0.071608,-0.000338933,discharge,0
6.450000,0.131834,0.421868,-0.071608,-0.000338675,discharge,0
6.460000,0.131834,0.421868,-0.070321,-0.000332823,discharge,0
6.470000,0.130546,0.417747,-0.070321,-0.000332694,discharge,0
6.480000,0.129258,0.413627,-0.070321,-0.000332565,discharge,0
6.490000,0.129258,0.413627,-0.069033,-0.000326712,discharge,0
6.500000,0.129258,0.413627,-0.069033,-0.000326712,discharge,0
6.510000,0.127971,0.409507,-0.067745,-0.000320731,discharge,0
6.520000,0.126683,0.405386,-0.067745,-0.000320602,discharge,0
6.530000,0.126683,0.405386,-0.067745,-0.000320602,discharge,0
6.540000,0.124108,0.397146,-0.067745,-0.000320344,discharge,0
6.550000,0.124108,0.397146,-0.067745,-0.000320344,discharge,0
6.560000,0.124108,0.397146,-0.066458,-0.000314492,discharge,0
6.570000,0.124108,0.397146,-0.066458,-0.000314492,discharge,0
6.580000,0.122820,0.393025,-0.065170,-0.000308510,discharge,0
6.590000,0.120245,0.384785,-0.065170,-0.000308253,discharge,0
6.600000,0.120245,0.384785,-0.065170,-0.000308253,discharge,0
6.610000,0.120245,0.384785,-0.065170,-0.000308253,discharge,0
6.620000,0.117670,0.376544,-0.063883,-0.000302142,discharge,0
6.630000,0.117670,0.376544,-0.063883,-0.000302142,discharge,0
6.640000,0.118958,0.380664,-0.063883,-0.000302271,discharge,0
6.650000,0.116382,0.372424,-0.062595,-0.000296161,discharge,0
6.660000,0.116382,0.372424,-0.062595,-0.000296161,discharge,0
6.670000,0.115095,0.368303,-0.062595,-0.000296032,discharge,0
6.680000,0.113807,0.364183,-0.061307,-0.000290051,discharge,0
6.690000,0.113807,0.364183,-0.061307,-0.000290051,discharge,0
6.700000,0.113807,0.364183,-0.061307,-0.000290051,discharge,0
6.710000,0.112520,0.360063,-0.060020,-0.000284069,discharge,0
6.720000,0.111232,0.355942,-0.060020,-0.000283940,discharge,0
6.730000,0.111232,0.355942,-0.060020,-0.000283940,discharge,0
6.740000,0.109944,0.351822,-0.060020,-0.000283812,discharge,0
6.750000,0.109944,0.351822,-0.058732,-0.000277959,discharge,0
6.760000,0.108657,0.347702,-0.058732,-0.000277830,discharge,0
6.770000,0.108657,0.347702,-0.058732,-0.000277830,discharge,0
6.780000,0.107369,0.343581,-0.058732,-0.000277701,discharge,0
6.790000,0.106082,0.339461,-0.057445,-0.000271720,discharge,0
6.800000,0.106082,0.339461,-0.057445,-0.000271720,discharge,0
6.810000,0.106082,0.339461,-0.057445,-0.000271720,discharge,0
6.820000,0.104794,0.335341,-0.057445,-0.000271591,discharge,0
6.830000,0.104794,0.335341,-0.057445,-0.000271591,discharge,0
6.840000,0.104794,0.335341,-0.056157,-0.000265738,discharge,0
6.850000,0.103506,0.331220,-0.056157,-0.000265609,discharge,0
6.860000,0.103506,0.331220,-0.056157,-0.000265609,discharge,0
6.870000,0.102219,0.327100,-0.056157,-0.000265481,discharge,0
6.880000,0.100931,0.322980,-0.054869,-0.000259499,discharge,0
6.890000,0.099644,0.318859,-0.054869,-0.000259370,discharge,0
6.900000,0.099644,0.318859,-0.054869,-0.000259370,discharge,0
6.910000,0.099644,0.318859,-0.053582,-0.000253518,discharge,0
6.920000,0.099644,0.318859,-0.053582,-0.000253518,discharge,0
6.930000,0.098356,0.314739,-0.053582,-0.000253389,discharge,0
6.940000,0.098356,0.314739,-0.053582,-0.000253389,discharge,0
6.950000,0.097068,0.310619,-0.053582,-0.000253260,discharge,0
6.960000,0.097068,0.310619,-0.052294,-0.000247407,discharge,0
6.970000,0.095781,0.306498,-0.052294,-0.000247279,discharge,0
6.980000,0.095781,0.306498,-0.052294,-0.000247279,discharge,0
6.990000,0.094493,0.302378,-0.051007,-0.000241297,discharge,0
7.000000,0.094493,0.302378,-0.051007,-0.000241297,charge,1
7.010000,0.093205,0.298257,-0.051007,-0.000241168,charge,1
7.020000,0.091918,0.294137,-0.051007,-0.000241040,charge,1
7.030000,0.091918,0.294137,-0.049719,-0.000235187,charge,1
7.040000,0.091918,0.294137,-0.049719,-0.000235187,charge,1
7.050000,0.091918,0.294137,-0.049719,-0.000235187,charge,1
7.060000,0.090630,0.290017,-0.049719,-0.000235058,charge,1
7.070000,0.090630,0.290017,-0.049719,-0.000235058,charge,1
7.080000,0.090630,0.290017,-0.049719,-0.000235058,charge,1
7.090000,0.089343,0.285896,-0.049719,-0.000234929,charge,1
7.100000,0.089343,0.285896,-0.048431,-0.000229077,charge,1
7.110000,0.089343,0.285896,-0.049719,-0.000234929,charge,1
7.120000,0.088055,0.281776,-0.048431,-0.000228948,charge,1
7.130000,0.088055,0.281776,-0.047144,-0.000223095,charge,1
7.140000,0.086767,0.277656,-0.048431,-0.000228819,charge,1
7.150000,0.086767,0.277656,-0.047144,-0.000222966,charge,1
7.160000,0.085480,0.273535,-0.047144,-0.000222838,charge,1
7.170000,0.085480,0.273535,-0.047144,-0.000222838,charge,1
7.180000,0.084192,0.269415,-0.047144,-0.000222709,charge,1
7.190000,0.085480,0.273535,-0.045856,-0.000216985,charge,1
7.200000,0.082905,0.265295,-0.045856,-0.000216727,charge,1
7.210000,0.084192,0.269415,-0.045856,-0.000216856,charge,1
7.220000,0.082905,0.265295,-0.045856,-0.000216727,charge,1
7.230000,0.082905,0.265295,-0.045856,-0.000216727,charge,1
7.240000,0.081617,0.261174,-0.045856,-0.000216598,charge,1
7.250000,0.081617,0.261174,-0.044568,-0.000210746,charge,1
7.260000,0.080329,0.257054,-0.044568,-0.000210617,charge,1
7.270000,0.080329,0.257054,-0.044568,-0.000210617,charge,1
7.280000,0.080329,0.257054,-0.044568,-0.000210617,charge,1
7.290000,0.080329,0.257054,-0.043281,-0.000204764,charge,1
7.300000,0.079042,0.252934,-0.044568,-0.000210488,charge,1
7.310000,0.077754,0.248813,-0.043281,-0.000204507,charge,1
7.320000,0.077754,0.248813,-0.043281,-0.000204507,charge,1
7.330000,0.077754,0.248813,-0.043281,-0.000204507,charge,1
7.340000,0.076467,0.244693,-0.043281,-0.000204378,charge,1
7.350000,0.076467,0.244693,-0.043281,-0.000204378,charge,1
7.360000,0.076467,0.244693,-0.041993,-0.000198525,charge,1
7.370000,0.076467,0.244693,-0.041993,-0.000198525,charge,1
7.380000,0.075179,0.240573,-0.041993,-0.000198396,charge,1
7.390000,0.076467,0.244693,-0.041993,-0.000198525,charge,1
7.400000,0.075179,0.240573,-0.040706,-0.000192544,charge,1
7.410000,0.075179,0.240573,-0.041993,-0.000198396,charge,1
7.420000,0.073891,0.236452,-0.040706,-0.000192415,charge,1
7.430000,0.073891,0.236452,-0.040706,-0.000192415,charge,1
7.440000,0.073891,0.236452,-0.040706,-0.000192415,charge,1
7.450000,0.071316,0.228212,-0.039418,-0.000186305,charge,1
7.460000,0.072604,0.232332,-0.040706,-0.000192286,charge,1
7.470000,0.071316,0.228212,-0.040706,-0.000192157,charge,1
7.480000,0.071316,0.228212,-0.039418,-0.000186305,charge,1
7.490000,0.071316,0.228212,-0.039418,-0.000186305,charge,1
7.500000,0.071316,0.228212,-0.038130,-0.000180452,charge,1
7.510000,0.070029,0.224091,-0.039418,-0.000186176,charge,1
7.520000,0.070029,0.224091,-0.039418,-0.000186176,charge,1
7.530000,0.070029,0.224091,-0.039418,-0.000186176,charge,1
7.540000,0.068741,0.219971,-0.038130,-0.000180194,charge,1
7.550000,0.068741,0.219971,-0.038130,-0.000180194,charge,1
7.560000,0.068741,0.219971,-0.038130,-0.000180194,charge,1
7.570000,0.067453,0.215851,-0.038130,-0.000180066,charge,1
7.580000,0.067453,0.215851,-0.038130,-0.000180066,charge,1
7.590000,0.067453,0.215851,-0.038130,-0.000180066,charge,1
7.600000,0.066166,0.211730,-0.036843,-0.000174084,charge,1
7.610000,0.066166,0.211730,-0.036843,-0.000174084,charge,1
7.620000,0.066166,0.211730,-0.036843,-0.000174084,charge,1
7.630000,0.066166,0.211730,-0.036843,-0.000174084,charge,1
7.640000,0.066166,0.211730,-0.036843,-0.000174084,charge,1
7.650000,0.064878,0.207610,-0.036843,-0.000173955,charge,1
7.660000,0.064878,0.207610,-0.036843,-0.000173955,charge,1
7.670000,0.064878,0.207610,-0.036843,-0.000173955,charge,1
7.680000,0.064878,0.207610,-0.036843,-0.000173955,charge,1
7.690000,0.063591,0.203490,-0.036843,-0.000173827,charge,1
7.700000,0.063591,0.203490,-0.035555,-0.000167974,charge,1
7.710000,0.062303,0.199369,-0.035555,-0.000167845,charge,1
7.720000,0.062303,0.199369,-0.035555,-0.000167845,charge,1
7.730000,0.063591,0.203490,-0.035555,-0.000167974,charge,1
7.740000,0.062303,0.199369,-0.035555,-0.000167845,charge,1
7.750000,0.062303,0.199369,-0.034268,-0.000161992,charge,1
7.760000,0.061015,0.195249,-0.034268,-0.000161863,charge,1
7.770000,0.061015,0.195249,-0.034268,-0.000161863,charge,1
7.780000,0.061015,0.195249,-0.034268,-0.000161863,charge,1
7.790000,0.061015,0.195249,-0.034268,-0.000161863,charge,1
7.800000,0.059728,0.191129,-0.034268,-0.000161735,charge,1
7.810000,0.059728,0.191129,-0.034268,-0.000161735,charge,1
7.820000,0.059728,0.191129,1.895855,0.008611551,charge,1
7.830000,0.116382,0.372424,8.573385,0.038958295,charge,1
7.840000,0.335276,1.072882,9.809488,0.044555054,charge,1
7.850000,0.667478,2.135930,8.684119,0.039406522,charge,1
7.860000,1.052473,3.367913,7.435141,0.033690847,charge,1
7.870000,1.451631,4.645219,6.174573,0.027921080,charge,1
7.880000,1.843063,5.897803,4.953922,0.022333521,charge,1
7.890000,2.215182,7.088582,3.796363,0.017034678,charge,1
7.900000,2.566699,8.213435,2.714773,0.012083209,charge,1
7.910000,2.893751,9.260002,1.702714,0.007450235,charge,1
7.920000,3.197626,10.232403,0.767912,0.003170744,charge,1
7.930000,3.479612,11.134758,0.200077,0.000561479,charge,1
7.940000,3.739709,11.967067,0.138272,0.000254537,charge,1
7.950000,3.981779,12.741692,0.111232,0.000107422,charge,1
7.960000,4.204535,13.454511,0.094493,0.000009061,charge,1
7.970000,4.410552,14.113766,0.081617,-0.000070069,charge,1
7.980000,4.602405,14.727697,0.072604,-0.000130223,charge,1
7.990000,4.781383,15.300424,0.064878,-0.000183238,charge,1
8.000000,4.944909,15.823708,0.058440,-0.000228854,charge,1
8.010000,5.098134,16.314029,0.053290,-0.000267588,charge,1
8.020000,5.242346,16.775507,0.048139,-0.000305420,charge,1
8.030000,5.374969,17.199902,0.045564,-0.000330388,charge,1
8.040000,5.499867,17.599575,0.041701,-0.000360436,charge,1
8.050000,5.615752,17.970406,0.039126,-0.000383730,charge,1
8.060000,5.723911,18.316515,0.035263,-0.000412104,charge,1
8.070000,5.824344,18.637902,0.033976,-0.000428000,charge,1
8.080000,5.919627,18.942807,0.031400,-0.000449234,charge,1
8.090000,6.008472,19.227111,0.028825,-0.000469824,charge,1
8.100000,6.090879,19.490813,0.027538,-0.000483917,charge,1
8.110000,6.168135,19.738033,0.026250,-0.000497496,charge,1
8.120000,6.241529,19.972893,0.023675,-0.000516541,charge,1
8.130000,6.309772,20.191271,0.022387,-0.000529218,charge,1
8.140000,6.374152,20.397288,0.021099,-0.000541509,charge,1
8.150000,6.434670,20.590944,0.019812,-0.000553413,charge,1
8.160000,6.491325,20.772239,0.019812,-0.000559079,charge,1
8.170000,6.544117,20.941173,0.018524,-0.000570210,charge,1
8.180000,6.594333,21.101866,0.017237,-0.000581085,charge,1
8.190000,6.641975,21.254319,0.017237,-0.000585849,charge,1
8.200000,6.684466,21.390290,0.015949,-0.000595951,charge,1
8.210000,6.728244,21.530382,0.014661,-0.000606182,charge,1
8.220000,6.766873,21.653992,0.014661,-0.000610044,charge,1
8.230000,6.804213,21.773482,0.014661,-0.000613778,charge,1
8.240000,6.837691,21.880611,0.013374,-0.000622979,charge,1
8.250000,6.872456,21.991860,0.013374,-0.000626455,charge,1
8.260000,6.902071,22.086628,0.012086,-0.000635270,charge,1
